0.000000	0.010000	Sound 01
0.030000	0.040000	Sound 02
0.120000	41.460000	Sound 03
41.490000	51.570000	Sound 04
51.650000	51.800000	Sound 05
51.890000	52.080000	Sound 06
52.100000	52.110000	Sound 07
52.130000	52.960000	Sound 08
52.980000	52.990000	Sound 09
53.050000	53.060000	Sound 10
53.080000	54.210000	Sound 11
54.300000	54.760000	Sound 12
54.780000	54.820000	Sound 13
54.970000	54.980000	Sound 14
55.000000	58.010000	Sound 15
58.180000	58.790000	Sound 16
58.810000	59.660000	Sound 17
59.690000	59.700000	Sound 18
59.790000	59.830000	Sound 19
59.870000	60.080000	Sound 20
60.100000	62.850000	Sound 21
62.890000	63.150000	Sound 22
63.170000	67.710000	Sound 23
67.750000	67.760000	Sound 24
67.860000	68.130000	Sound 25
68.150000	82.020000	Sound 26
82.090000	87.090000	Sound 27
87.160000	90.760000	Sound 28
90.810000	91.670000	Sound 29
91.700000	94.340000	Sound 30
94.380000	99.430000	Sound 31
99.470000	101.010000	Sound 32
101.070000	104.430000	Sound 33
104.620000	105.090000	Sound 34
105.110000	106.620000	Sound 35
106.690000	106.700000	Sound 36
106.780000	106.810000	Sound 37
106.830000	106.860000	Sound 38
106.990000	108.190000	Sound 39
108.240000	108.310000	Sound 40
108.340000	146.590000	Sound 41
146.640000	149.590000	Sound 42
149.730000	149.880000	Sound 43
149.900000	149.910000	Sound 44
149.950000	149.990000	Sound 45
150.020000	150.030000	Sound 46
150.050000	150.100000	Sound 47
150.250000	150.350000	Sound 48
