0.090000	8.040000	Sound 01
8.130000	12.200000	Sound 02
12.250000	12.320000	Sound 03
12.340000	12.460000	Sound 04
12.520000	12.640000	Sound 05
12.680000	12.700000	Sound 06
12.720000	19.620000	Sound 07
19.730000	23.770000	Sound 08
23.830000	44.390000	Sound 09
44.410000	53.960000	Sound 10
53.980000	53.990000	Sound 11
54.010000	54.020000	Sound 12
54.060000	57.170000	Sound 13
57.190000	57.210000	Sound 14
57.230000	57.240000	Sound 15
57.350000	57.390000	Sound 16
57.440000	59.290000	Sound 17
59.330000	59.340000	Sound 18
59.370000	59.560000	Sound 19
59.590000	62.160000	Sound 20
62.180000	62.210000	Sound 21
62.230000	62.240000	Sound 22
62.270000	63.160000	Sound 23
63.220000	65.620000	Sound 24
65.690000	66.870000	Sound 25
66.890000	67.350000	Sound 26
67.420000	70.150000	Sound 27
70.260000	80.590000	Sound 28
80.610000	80.620000	Sound 29
80.680000	80.690000	Sound 30
80.730000	83.130000	Sound 31
83.250000	84.460000	Sound 32
84.540000	86.330000	Sound 33
86.470000	87.580000	Sound 34
87.660000	90.180000	Sound 35
90.300000	90.790000	Sound 36
90.810000	91.250000	Sound 37
91.290000	93.030000	Sound 38
93.180000	95.770000	Sound 39
95.790000	95.800000	Sound 40
95.850000	96.100000	Sound 41
96.130000	97.260000	Sound 42
97.350000	100.490000	Sound 43
100.510000	102.550000	Sound 44
102.580000	104.580000	Sound 45
104.610000	108.200000	Sound 46
108.220000	119.280000	Sound 47
119.370000	121.730000	Sound 48
121.770000	123.100000	Sound 49
123.160000	123.170000	Sound 50
123.190000	123.210000	Sound 51
123.230000	127.020000	Sound 52
127.100000	132.350000	Sound 53
132.470000	132.480000	Sound 54
132.610000	132.620000	Sound 55
132.650000	132.690000	Sound 56
132.710000	133.800000	Sound 57
134.120000	135.170000	Sound 58
135.190000	135.200000	Sound 59
135.220000	136.430000	Sound 60
136.460000	141.530000	Sound 61
141.550000	141.590000	Sound 62
141.610000	152.120000	Sound 63
152.140000	158.730000	Sound 64
158.750000	158.760000	Sound 65
158.780000	158.850000	Sound 66
