0.080000	8.430000	Sound 01
8.970000	9.240000	Sound 02
9.470000	10.060000	Sound 03
11.120000	12.230000	Sound 04
12.440000	12.470000	Sound 05
13.150000	13.730000	Sound 06
14.160000	14.740000	Sound 07
15.900000	15.910000	Sound 08
15.970000	16.560000	Sound 09
17.630000	20.960000	Sound 10
22.510000	22.720000	Sound 11
22.750000	22.760000	Sound 12
24.120000	25.020000	Sound 13
25.500000	25.510000	Sound 14
25.850000	25.920000	Sound 15
26.090000	26.180000	Sound 16
26.730000	26.850000	Sound 17
28.280000	32.260000	Sound 18
33.120000	33.160000	Sound 19
33.180000	33.290000	Sound 20
33.330000	33.350000	Sound 21
33.520000	33.530000	Sound 22
33.700000	33.740000	Sound 23
33.880000	35.180000	Sound 24
35.450000	35.460000	Sound 25
35.790000	36.780000	Sound 26
37.260000	37.480000	Sound 27
38.040000	38.120000	Sound 28
38.680000	38.750000	Sound 29
38.890000	39.520000	Sound 30
39.960000	41.450000	Sound 31
41.690000	41.700000	Sound 32
41.870000	42.560000	Sound 33
43.030000	44.100000	Sound 34
44.190000	44.890000	Sound 35
45.380000	45.420000	Sound 36
45.620000	45.830000	Sound 37
45.870000	45.900000	Sound 38
45.920000	45.930000	Sound 39
46.030000	46.140000	Sound 40
46.160000	46.500000	Sound 41
46.550000	47.350000	Sound 42
47.390000	47.630000	Sound 43
48.140000	48.150000	Sound 44
48.220000	48.230000	Sound 45
48.260000	48.270000	Sound 46
48.340000	48.350000	Sound 47
48.640000	48.650000	Sound 48
48.690000	48.700000	Sound 49
48.720000	48.730000	Sound 50
48.760000	48.790000	Sound 51
49.000000	49.010000	Sound 52
49.160000	55.750000	Sound 53
55.770000	55.780000	Sound 54
56.200000	71.160000	Sound 55
71.180000	71.190000	Sound 56
71.230000	74.210000	Sound 57
74.230000	75.980000	Sound 58
76.000000	87.500000	Sound 59
87.520000	128.700000	Sound 60
128.760000	155.800000	Sound 61
155.820000	155.860000	Sound 62
156.000000	188.790000	Sound 63
