1.120000	1.170000	Sound 01
1.190000	13.080000	Sound 02
13.100000	13.150000	Sound 03
13.170000	13.190000	Sound 04
13.220000	15.900000	Sound 05
15.960000	22.420000	Sound 06
22.440000	27.250000	Sound 07
27.310000	28.210000	Sound 08
28.230000	37.950000	Sound 09
38.070000	38.080000	Sound 10
38.110000	38.430000	Sound 11
38.450000	40.470000	Sound 12
40.500000	41.710000	Sound 13
41.760000	41.770000	Sound 14
41.940000	41.950000	Sound 15
42.000000	42.940000	Sound 16
42.960000	42.970000	Sound 17
43.110000	43.120000	Sound 18
43.150000	43.260000	Sound 19
43.280000	43.960000	Sound 20
44.030000	45.980000	Sound 21
46.000000	48.290000	Sound 22
48.310000	48.370000	Sound 23
48.400000	76.680000	Sound 24
76.740000	100.180000	Sound 25
100.200000	113.450000	Sound 26
113.500000	113.570000	Sound 27
113.590000	124.190000	Sound 28
124.210000	124.270000	Sound 29
124.290000	124.300000	Sound 30
124.340000	124.390000	Sound 31
124.410000	152.120000	Sound 32
152.150000	155.920000	Sound 33
155.950000	159.920000	Sound 34
159.970000	159.990000	Sound 35
160.010000	160.020000	Sound 36
160.040000	160.050000	Sound 37
160.070000	160.970000	Sound 38
160.990000	166.550000	Sound 39
166.580000	175.020000	Sound 40
175.080000	176.020000	Sound 41
176.100000	176.110000	Sound 42
176.140000	181.910000	Sound 43
181.930000	181.950000	Sound 44
182.000000	182.080000	Sound 45
