0.060000	8.600000	Sound 01
8.660000	8.740000	Sound 02
8.770000	8.850000	Sound 03
8.870000	12.410000	Sound 04
12.430000	12.490000	Sound 05
12.510000	13.350000	Sound 06
13.390000	13.400000	Sound 07
13.430000	13.470000	Sound 08
13.500000	13.920000	Sound 09
13.940000	13.970000	Sound 10
13.990000	16.020000	Sound 11
16.070000	16.100000	Sound 12
16.130000	16.690000	Sound 13
16.850000	17.970000	Sound 14
18.330000	18.390000	Sound 15
18.490000	18.510000	Sound 16
18.530000	20.520000	Sound 17
20.540000	26.690000	Sound 18
26.790000	33.560000	Sound 19
33.580000	43.390000	Sound 20
43.410000	43.420000	Sound 21
43.450000	57.440000	Sound 22
57.500000	62.550000	Sound 23
62.570000	68.650000	Sound 24
68.670000	68.730000	Sound 25
68.770000	68.820000	Sound 26
68.840000	71.450000	Sound 27
71.500000	85.750000	Sound 28
85.790000	89.960000	Sound 29
90.130000	94.420000	Sound 30
94.470000	103.870000	Sound 31
103.890000	109.960000	Sound 32
109.990000	118.180000	Sound 33
118.250000	128.060000	Sound 34
128.080000	170.110000	Sound 35
170.130000	203.980000	Sound 36
204.010000	204.160000	Sound 37
204.280000	204.290000	Sound 38
