0.680000	14.790000	Sound 01
15.210000	15.790000	Sound 02
16.530000	17.830000	Sound 03
18.600000	18.710000	Sound 04
18.920000	19.700000	Sound 05
19.990000	20.000000	Sound 06
20.590000	20.680000	Sound 07
20.950000	23.010000	Sound 08
23.940000	28.340000	Sound 09
28.570000	30.910000	Sound 10
31.250000	33.620000	Sound 11
34.000000	38.900000	Sound 12
39.290000	50.310000	Sound 13
50.530000	52.000000	Sound 14
52.230000	52.280000	Sound 15
52.520000	55.670000	Sound 16
55.910000	55.930000	Sound 17
56.140000	58.410000	Sound 18
58.710000	59.690000	Sound 19
59.920000	61.600000	Sound 20
61.920000	61.930000	Sound 21
62.210000	65.420000	Sound 22
65.790000	67.220000	Sound 23
67.570000	67.600000	Sound 24
67.850000	68.460000	Sound 25
68.840000	69.530000	Sound 26
69.750000	76.110000	Sound 27
76.350000	77.740000	Sound 28
77.970000	78.030000	Sound 29
78.310000	78.750000	Sound 30
79.110000	80.070000	Sound 31
80.570000	82.590000	Sound 32
82.840000	85.360000	Sound 33
85.580000	87.390000	Sound 34
87.600000	87.650000	Sound 35
87.940000	89.000000	Sound 36
89.230000	90.120000	Sound 37
90.610000	91.920000	Sound 38
92.430000	94.200000	Sound 39
94.590000	94.610000	Sound 40
95.060000	97.020000	Sound 41
97.650000	109.960000	Sound 42
110.300000	118.010000	Sound 43
118.240000	124.890000	Sound 44
