0.100000	14.470000	Sound 01
14.610000	14.620000	Sound 02
14.650000	18.220000	Sound 03
18.310000	23.600000	Sound 04
23.640000	23.800000	Sound 05
24.010000	24.020000	Sound 06
24.130000	24.350000	Sound 07
24.370000	35.310000	Sound 08
35.390000	35.400000	Sound 09
35.420000	35.440000	Sound 10
35.560000	35.600000	Sound 11
35.690000	35.720000	Sound 12
35.810000	35.960000	Sound 13
35.990000	36.020000	Sound 14
36.040000	36.050000	Sound 15
36.080000	36.110000	Sound 16
36.130000	36.150000	Sound 17
36.210000	36.220000	Sound 18
36.250000	87.750000	Sound 19
87.940000	88.100000	Sound 20
88.120000	88.980000	Sound 21
89.010000	92.680000	Sound 22
92.740000	103.540000	Sound 23
103.710000	103.720000	Sound 24
103.750000	106.530000	Sound 25
106.550000	106.590000	Sound 26
106.610000	106.630000	Sound 27
106.790000	106.840000	Sound 28
106.900000	107.650000	Sound 29
107.710000	107.920000	Sound 30
107.940000	108.460000	Sound 31
108.510000	109.850000	Sound 32
109.890000	134.990000	Sound 33
135.010000	135.030000	Sound 34
135.050000	138.750000	Sound 35
138.770000	138.780000	Sound 36
139.110000	168.050000	Sound 37
168.070000	169.640000	Sound 38
169.670000	173.960000	Sound 39
173.990000	174.020000	Sound 40
174.220000	174.350000	Sound 41
174.370000	174.430000	Sound 42
174.460000	174.480000	Sound 43
174.500000	174.570000	Sound 44
174.590000	174.630000	Sound 45
174.670000	174.700000	Sound 46
174.760000	175.720000	Sound 47
175.740000	182.760000	Sound 48
183.010000	183.230000	Sound 49
183.290000	183.300000	Sound 50
183.350000	183.380000	Sound 51
183.400000	185.620000	Sound 52
185.640000	194.130000	Sound 53
