0.000000	13.360000	Sound 01
13.410000	13.420000	Sound 02
13.440000	13.450000	Sound 03
13.500000	13.510000	Sound 04
13.570000	19.410000	Sound 05
19.430000	23.060000	Sound 06
23.100000	23.690000	Sound 07
23.910000	25.610000	Sound 08
25.660000	29.410000	Sound 09
29.480000	29.490000	Sound 10
29.520000	29.540000	Sound 11
29.640000	33.720000	Sound 12
33.790000	43.620000	Sound 13
43.670000	44.350000	Sound 14
44.390000	49.130000	Sound 15
49.150000	49.160000	Sound 16
49.180000	49.210000	Sound 17
49.260000	53.220000	Sound 18
53.420000	53.440000	Sound 19
53.470000	55.970000	Sound 20
56.080000	57.240000	Sound 21
57.280000	60.820000	Sound 22
60.850000	60.910000	Sound 23
60.930000	75.660000	Sound 24
