0.000000	32.790000	Sound 01
33.110000	33.130000	Sound 02
33.150000	33.160000	Sound 03
33.190000	35.720000	Sound 04
36.140000	36.240000	Sound 05
36.270000	37.240000	Sound 06
37.660000	37.670000	Sound 07
37.700000	47.130000	Sound 08
47.150000	47.180000	Sound 09
47.300000	47.320000	Sound 10
47.340000	47.400000	Sound 11
47.420000	49.090000	Sound 12
49.300000	49.320000	Sound 13
49.350000	54.770000	Sound 14
54.860000	54.870000	Sound 15
54.940000	54.970000	Sound 16
55.000000	55.030000	Sound 17
55.060000	55.160000	Sound 18
55.180000	57.620000	Sound 19
57.650000	57.660000	Sound 20
57.950000	57.960000	Sound 21
58.020000	58.030000	Sound 22
58.060000	58.070000	Sound 23
58.110000	58.120000	Sound 24
58.150000	58.160000	Sound 25
58.180000	58.190000	Sound 26
58.220000	58.300000	Sound 27
58.320000	60.560000	Sound 28
60.580000	60.650000	Sound 29
60.950000	60.960000	Sound 30
61.000000	61.960000	Sound 31
62.410000	62.500000	Sound 32
62.520000	64.740000	Sound 33
65.070000	65.120000	Sound 34
65.150000	65.160000	Sound 35
65.180000	65.200000	Sound 36
65.220000	65.240000	Sound 37
65.300000	65.330000	Sound 38
65.350000	66.180000	Sound 39
66.280000	66.310000	Sound 40
66.380000	66.390000	Sound 41
66.510000	66.520000	Sound 42
66.600000	76.460000	Sound 43
76.870000	76.880000	Sound 44
77.000000	77.010000	Sound 45
77.040000	78.240000	Sound 46
78.360000	78.380000	Sound 47
78.740000	79.280000	Sound 48
79.590000	90.060000	Sound 49
