0.100000	0.110000	Sound 01
0.150000	0.160000	Sound 02
0.200000	7.600000	Sound 03
7.620000	11.990000	Sound 04
12.010000	27.270000	Sound 05
27.300000	28.380000	Sound 06
28.400000	28.650000	Sound 07
28.720000	29.610000	Sound 08
29.630000	31.400000	Sound 09
31.420000	32.060000	Sound 10
32.080000	32.150000	Sound 11
32.180000	34.070000	Sound 12
34.120000	34.190000	Sound 13
34.240000	34.880000	Sound 14
34.910000	35.050000	Sound 15
35.090000	35.310000	Sound 16
35.330000	35.570000	Sound 17
35.600000	35.640000	Sound 18
35.660000	35.690000	Sound 19
35.740000	35.760000	Sound 20
35.780000	37.090000	Sound 21
37.110000	37.660000	Sound 22
37.680000	38.620000	Sound 23
38.640000	39.070000	Sound 24
39.090000	39.380000	Sound 25
39.430000	39.540000	Sound 26
39.560000	39.570000	Sound 27
39.590000	39.600000	Sound 28
39.620000	39.660000	Sound 29
39.680000	39.690000	Sound 30
39.740000	39.830000	Sound 31
39.870000	42.170000	Sound 32
42.190000	42.380000	Sound 33
42.450000	42.650000	Sound 34
42.680000	43.380000	Sound 35
43.400000	43.490000	Sound 36
43.510000	44.900000	Sound 37
44.920000	44.940000	Sound 38
45.050000	45.060000	Sound 39
45.100000	45.120000	Sound 40
45.160000	45.230000	Sound 41
45.260000	51.630000	Sound 42
51.650000	51.660000	Sound 43
51.680000	52.530000	Sound 44
52.550000	52.910000	Sound 45
52.930000	53.770000	Sound 46
53.790000	53.800000	Sound 47
53.840000	54.080000	Sound 48
54.100000	54.440000	Sound 49
54.470000	54.750000	Sound 50
54.770000	58.410000	Sound 51
58.430000	60.820000	Sound 52
60.840000	61.250000	Sound 53
61.270000	62.810000	Sound 54
62.870000	63.270000	Sound 55
63.300000	63.490000	Sound 56
63.580000	65.700000	Sound 57
65.780000	65.810000	Sound 58
65.900000	65.950000	Sound 59
65.970000	65.990000	Sound 60
66.030000	66.060000	Sound 61
66.080000	66.100000	Sound 62
66.130000	67.420000	Sound 63
67.460000	70.880000	Sound 64
70.900000	70.920000	Sound 65
70.940000	75.030000	Sound 66
75.050000	75.490000	Sound 67
75.530000	75.540000	Sound 68
75.570000	75.580000	Sound 69
75.620000	75.640000	Sound 70
75.690000	75.750000	Sound 71
75.780000	80.970000	Sound 72
81.000000	81.470000	Sound 73
81.490000	81.670000	Sound 74
81.690000	81.930000	Sound 75
81.950000	82.150000	Sound 76
82.170000	86.690000	Sound 77
86.710000	86.720000	Sound 78
86.740000	87.500000	Sound 79
87.540000	87.740000	Sound 80
87.770000	87.860000	Sound 81
87.880000	87.890000	Sound 82
87.910000	88.370000	Sound 83
88.390000	88.740000	Sound 84
88.760000	91.800000	Sound 85
91.840000	91.970000	Sound 86
92.040000	92.250000	Sound 87
92.320000	92.680000	Sound 88
92.700000	95.430000	Sound 89
95.450000	96.130000	Sound 90
96.150000	96.470000	Sound 91
96.490000	103.300000	Sound 92
103.320000	104.820000	Sound 93
104.840000	104.850000	Sound 94
104.870000	107.060000	Sound 95
107.080000	108.070000	Sound 96
108.110000	108.130000	Sound 97
108.160000	108.310000	Sound 98
108.330000	121.130000	Sound 99
