0.000000	50.030000	Sound 01
50.060000	54.140000	Sound 02
54.160000	54.210000	Sound 03
54.230000	56.300000	Sound 04
56.460000	56.470000	Sound 05
56.500000	56.510000	Sound 06
56.540000	62.030000	Sound 07
62.060000	63.530000	Sound 08
63.580000	64.590000	Sound 09
64.610000	67.090000	Sound 10
67.110000	67.120000	Sound 11
67.150000	67.160000	Sound 12
67.190000	67.200000	Sound 13
67.220000	67.230000	Sound 14
67.260000	76.280000	Sound 15
76.450000	77.370000	Sound 16
77.480000	77.510000	Sound 17
77.530000	84.410000	Sound 18
84.430000	84.440000	Sound 19
84.570000	86.150000	Sound 20
86.200000	88.220000	Sound 21
88.420000	89.270000	Sound 22
89.300000	94.110000	Sound 23
94.330000	94.370000	Sound 24
94.390000	95.460000	Sound 25
95.520000	95.570000	Sound 26
95.600000	96.340000	Sound 27
96.390000	96.510000	Sound 28
96.530000	97.890000	Sound 29
97.930000	99.810000	Sound 30
99.870000	101.080000	Sound 31
101.150000	104.740000	Sound 32
104.760000	104.830000	Sound 33
104.850000	112.380000	Sound 34
