0.080000	0.090000	Sound 01
0.110000	10.250000	Sound 02
10.270000	12.380000	Sound 03
12.400000	15.930000	Sound 04
15.960000	17.340000	Sound 05
17.360000	28.230000	Sound 06
28.270000	28.460000	Sound 07
28.480000	35.420000	Sound 08
35.440000	41.180000	Sound 09
41.200000	43.600000	Sound 10
43.620000	50.900000	Sound 11
50.920000	50.990000	Sound 12
51.040000	51.060000	Sound 13
51.080000	51.090000	Sound 14
51.110000	55.910000	Sound 15
55.930000	56.880000	Sound 16
56.950000	57.010000	Sound 17
57.030000	63.320000	Sound 18
63.350000	63.410000	Sound 19
63.430000	67.590000	Sound 20
67.610000	67.720000	Sound 21
67.750000	67.800000	Sound 22
67.820000	70.160000	Sound 23
70.230000	74.250000	Sound 24
74.270000	74.310000	Sound 25
74.330000	80.890000	Sound 26
80.910000	80.930000	Sound 27
80.950000	92.490000	Sound 28
92.510000	102.550000	Sound 29
102.570000	120.530000	Sound 30
120.550000	131.740000	Sound 31
131.760000	132.750000	Sound 32
132.780000	132.830000	Sound 33
132.850000	135.410000	Sound 34
135.430000	146.780000	Sound 35
