0.030000	16.840000	Sound 01
16.860000	39.790000	Sound 02
39.810000	39.820000	Sound 03
39.840000	41.350000	Sound 04
41.380000	72.110000	Sound 05
72.130000	72.220000	Sound 06
72.240000	77.610000	Sound 07
77.670000	77.700000	Sound 08
77.720000	89.520000	Sound 09
89.540000	107.980000	Sound 10
108.100000	109.230000	Sound 11
109.270000	110.310000	Sound 12
110.340000	123.840000	Sound 13
123.860000	123.870000	Sound 14
123.890000	130.050000	Sound 15
130.080000	158.600000	Sound 16
158.700000	160.240000	Sound 17
160.260000	160.440000	Sound 18
160.480000	160.960000	Sound 19
160.980000	161.010000	Sound 20
161.040000	173.440000	Sound 21
173.470000	173.480000	Sound 22
