0.440000	7.780000	Sound 01
8.020000	9.000000	Sound 02
9.230000	9.960000	Sound 03
10.310000	10.910000	Sound 04
11.320000	33.430000	Sound 05
33.800000	34.200000	Sound 06
34.630000	39.060000	Sound 07
39.320000	41.210000	Sound 08
41.670000	43.820000	Sound 09
44.170000	44.920000	Sound 10
45.430000	51.910000	Sound 11
52.240000	54.750000	Sound 12
55.080000	58.700000	Sound 13
58.940000	59.200000	Sound 14
59.460000	61.210000	Sound 15
61.480000	64.250000	Sound 16
64.570000	66.810000	Sound 17
67.020000	70.310000	Sound 18
70.860000	72.580000	Sound 19
72.980000	73.090000	Sound 20
73.310000	74.080000	Sound 21
74.380000	74.950000	Sound 22
75.310000	76.430000	Sound 23
76.930000	77.010000	Sound 24
77.320000	77.720000	Sound 25
77.970000	79.170000	Sound 26
79.680000	79.710000	Sound 27
79.980000	80.270000	Sound 28
80.650000	83.500000	Sound 29
84.510000	84.540000	Sound 30
84.860000	85.330000	Sound 31
85.780000	86.860000	Sound 32
87.200000	87.230000	Sound 33
87.530000	88.270000	Sound 34
88.540000	89.140000	Sound 35
89.530000	89.940000	Sound 36
90.170000	91.470000	Sound 37
91.890000	93.310000	Sound 38
93.630000	93.640000	Sound 39
93.900000	95.520000	Sound 40
95.910000	97.110000	Sound 41
97.620000	97.630000	Sound 42
97.880000	100.810000	Sound 43
101.100000	103.130000	Sound 44
103.500000	104.800000	Sound 45
105.260000	106.430000	Sound 46
106.800000	109.760000	Sound 47
109.990000	110.600000	Sound 48
110.990000	114.050000	Sound 49
114.850000	120.090000	Sound 50
120.440000	123.020000	Sound 51
123.390000	126.300000	Sound 52
126.530000	132.080000	Sound 53
132.400000	134.650000	Sound 54
134.870000	138.860000	Sound 55
139.250000	139.260000	Sound 56
139.490000	140.980000	Sound 57
141.240000	142.410000	Sound 58
142.710000	145.080000	Sound 59
145.680000	150.170000	Sound 60
150.860000	150.950000	Sound 61
151.180000	152.540000	Sound 62
153.190000	155.430000	Sound 63
155.800000	158.830000	Sound 64
159.210000	161.240000	Sound 65
161.910000	161.980000	Sound 66
162.190000	163.040000	Sound 67
163.680000	163.700000	Sound 68
163.910000	165.810000	Sound 69
166.200000	167.910000	Sound 70
168.340000	169.850000	Sound 71
170.100000	170.980000	Sound 72
171.570000	171.620000	Sound 73
171.920000	173.500000	Sound 74
173.800000	173.950000	Sound 75
174.310000	178.250000	Sound 76
178.730000	181.130000	Sound 77
181.660000	183.450000	Sound 78
183.920000	187.420000	Sound 79
187.990000	189.950000	Sound 80
190.350000	194.280000	Sound 81
194.630000	196.720000	Sound 82
196.960000	197.890000	Sound 83
198.500000	200.790000	Sound 84
201.000000	201.330000	Sound 85
201.580000	203.870000	Sound 86
204.450000	207.000000	Sound 87
207.250000	209.180000	Sound 88
209.450000	216.640000	Sound 89
