1.080000	1.110000	Sound 01
1.130000	5.830000	Sound 02
5.890000	5.920000	Sound 03
6.020000	6.100000	Sound 04
6.140000	6.150000	Sound 05
6.170000	10.530000	Sound 06
10.550000	11.550000	Sound 07
11.570000	15.820000	Sound 08
15.850000	17.640000	Sound 09
17.660000	17.710000	Sound 10
17.730000	17.740000	Sound 11
17.760000	18.550000	Sound 12
18.590000	18.620000	Sound 13
18.640000	18.650000	Sound 14
18.680000	18.770000	Sound 15
18.790000	20.940000	Sound 16
20.960000	20.980000	Sound 17
21.000000	21.010000	Sound 18
21.030000	21.110000	Sound 19
21.150000	25.920000	Sound 20
25.960000	28.230000	Sound 21
28.250000	29.650000	Sound 22
29.670000	29.690000	Sound 23
29.720000	29.740000	Sound 24
29.760000	31.320000	Sound 25
31.340000	33.110000	Sound 26
33.130000	33.150000	Sound 27
33.170000	36.780000	Sound 28
36.800000	38.840000	Sound 29
38.860000	40.730000	Sound 30
40.750000	40.770000	Sound 31
40.790000	41.660000	Sound 32
41.680000	41.720000	Sound 33
41.740000	48.960000	Sound 34
49.000000	53.710000	Sound 35
53.760000	53.780000	Sound 36
53.820000	56.110000	Sound 37
56.260000	57.670000	Sound 38
57.690000	60.710000	Sound 39
60.750000	60.770000	Sound 40
60.790000	62.210000	Sound 41
62.260000	62.270000	Sound 42
62.350000	62.860000	Sound 43
62.890000	65.330000	Sound 44
65.380000	65.390000	Sound 45
65.480000	65.490000	Sound 46
65.510000	68.330000	Sound 47
68.360000	68.380000	Sound 48
68.420000	68.480000	Sound 49
68.500000	69.250000	Sound 50
69.270000	69.620000	Sound 51
69.640000	69.730000	Sound 52
69.750000	74.280000	Sound 53
74.300000	74.560000	Sound 54
74.580000	74.590000	Sound 55
74.610000	75.740000	Sound 56
75.890000	75.900000	Sound 57
75.970000	78.210000	Sound 58
78.240000	80.710000	Sound 59
80.740000	80.750000	Sound 60
80.780000	84.540000	Sound 61
84.580000	87.010000	Sound 62
87.240000	87.270000	Sound 63
87.290000	91.860000	Sound 64
91.880000	91.910000	Sound 65
91.950000	91.960000	Sound 66
