0.000000	0.030000	Sound 01
0.050000	0.080000	Sound 02
0.100000	13.000000	Sound 03
13.030000	13.040000	Sound 04
13.090000	80.050000	Sound 05
80.070000	87.810000	Sound 06
87.870000	92.980000	Sound 07
93.030000	105.200000	Sound 08
105.230000	105.240000	Sound 09
105.270000	105.290000	Sound 10
105.370000	105.410000	Sound 11
105.440000	107.540000	Sound 12
107.560000	107.600000	Sound 13
107.620000	131.760000	Sound 14
131.830000	133.640000	Sound 15
133.660000	133.670000	Sound 16
133.760000	135.360000	Sound 17
135.470000	135.490000	Sound 18
135.660000	140.110000	Sound 19
140.130000	140.150000	Sound 20
140.180000	159.450000	Sound 21
159.620000	172.860000	Sound 22
172.940000	184.050000	Sound 23
184.140000	184.160000	Sound 24
184.180000	185.130000	Sound 25
185.160000	185.190000	Sound 26
185.350000	185.500000	Sound 27
185.520000	186.180000	Sound 28
186.250000	186.300000	Sound 29
186.320000	200.190000	Sound 30
