0.000000	0.050000	Sound 01
0.110000	50.070000	Sound 02
50.200000	50.210000	Sound 03
50.250000	52.760000	Sound 04
52.780000	56.130000	Sound 05
56.300000	57.720000	Sound 06
57.960000	58.180000	Sound 07
58.210000	58.930000	Sound 08
59.010000	59.080000	Sound 09
59.100000	59.130000	Sound 10
59.150000	59.200000	Sound 11
59.230000	60.650000	Sound 12
60.680000	64.910000	Sound 13
65.000000	65.010000	Sound 14
65.040000	65.850000	Sound 15
65.880000	67.040000	Sound 16
67.070000	67.080000	Sound 17
67.220000	70.060000	Sound 18
70.110000	78.110000	Sound 19
78.130000	78.150000	Sound 20
78.180000	80.020000	Sound 21
80.080000	84.930000	Sound 22
85.040000	86.330000	Sound 23
86.460000	86.470000	Sound 24
86.500000	86.510000	Sound 25
86.550000	86.560000	Sound 26
86.580000	89.680000	Sound 27
89.870000	89.910000	Sound 28
89.940000	93.770000	Sound 29
93.790000	93.850000	Sound 30
93.870000	97.080000	Sound 31
97.110000	97.620000	Sound 32
97.640000	97.650000	Sound 33
97.680000	116.280000	Sound 34
