0.010000	0.110000	Sound 01
0.140000	0.160000	Sound 02
0.180000	0.200000	Sound 03
0.260000	0.280000	Sound 04
0.370000	0.380000	Sound 05
0.400000	0.410000	Sound 06
0.480000	0.490000	Sound 07
0.980000	0.990000	Sound 08
1.010000	5.630000	Sound 09
5.650000	7.490000	Sound 10
7.520000	7.540000	Sound 11
7.560000	13.640000	Sound 12
13.660000	16.370000	Sound 13
16.400000	16.510000	Sound 14
16.540000	17.580000	Sound 15
17.600000	20.920000	Sound 16
20.950000	31.330000	Sound 17
31.350000	40.840000	Sound 18
40.870000	53.990000	Sound 19
54.010000	54.060000	Sound 20
54.080000	66.810000	Sound 21
66.830000	78.920000	Sound 22
78.940000	80.610000	Sound 23
80.630000	85.610000	Sound 24
85.630000	85.660000	Sound 25
85.710000	85.720000	Sound 26
85.780000	85.860000	Sound 27
85.880000	85.890000	Sound 28
85.920000	85.930000	Sound 29
85.990000	86.000000	Sound 30
86.040000	86.050000	Sound 31
86.080000	86.100000	Sound 32
