0.000000	8.670000	Sound 01
8.810000	8.830000	Sound 02
8.910000	15.470000	Sound 03
15.620000	16.790000	Sound 04
16.830000	16.840000	Sound 05
16.870000	16.880000	Sound 06
16.920000	18.780000	Sound 07
18.810000	20.780000	Sound 08
20.850000	20.860000	Sound 09
20.910000	20.930000	Sound 10
20.950000	22.470000	Sound 11
22.490000	25.930000	Sound 12
25.950000	25.960000	Sound 13
25.980000	26.030000	Sound 14
26.050000	27.620000	Sound 15
27.640000	29.950000	Sound 16
29.980000	30.670000	Sound 17
30.870000	30.880000	Sound 18
30.910000	30.940000	Sound 19
30.960000	31.060000	Sound 20
31.080000	33.270000	Sound 21
33.310000	35.410000	Sound 22
35.460000	35.470000	Sound 23
35.490000	35.610000	Sound 24
35.660000	37.770000	Sound 25
37.790000	37.810000	Sound 26
37.840000	38.020000	Sound 27
38.050000	39.930000	Sound 28
39.950000	41.460000	Sound 29
41.480000	42.290000	Sound 30
42.550000	45.640000	Sound 31
45.700000	45.710000	Sound 32
45.740000	48.710000	Sound 33
48.730000	50.590000	Sound 34
50.610000	50.630000	Sound 35
50.650000	52.580000	Sound 36
52.600000	58.220000	Sound 37
58.260000	58.290000	Sound 38
58.320000	58.330000	Sound 39
58.450000	58.460000	Sound 40
58.480000	62.560000	Sound 41
62.580000	62.620000	Sound 42
62.640000	62.750000	Sound 43
62.770000	64.290000	Sound 44
64.370000	66.160000	Sound 45
66.180000	68.010000	Sound 46
68.060000	68.090000	Sound 47
68.110000	70.680000	Sound 48
70.700000	70.740000	Sound 49
70.810000	70.930000	Sound 50
70.950000	71.790000	Sound 51
71.810000	71.820000	Sound 52
71.840000	71.850000	Sound 53
71.910000	71.920000	Sound 54
71.950000	73.290000	Sound 55
73.310000	75.130000	Sound 56
75.150000	76.070000	Sound 57
76.100000	79.030000	Sound 58
79.060000	79.080000	Sound 59
79.110000	79.120000	Sound 60
79.160000	79.190000	Sound 61
79.220000	80.450000	Sound 62
80.520000	80.530000	Sound 63
80.570000	80.580000	Sound 64
80.600000	81.350000	Sound 65
81.380000	81.390000	Sound 66
81.410000	81.430000	Sound 67
81.480000	81.570000	Sound 68
81.610000	81.630000	Sound 69
81.650000	81.760000	Sound 70
81.780000	81.790000	Sound 71
81.820000	81.850000	Sound 72
81.870000	83.650000	Sound 73
83.670000	83.680000	Sound 74
83.750000	83.770000	Sound 75
83.820000	86.280000	Sound 76
86.300000	86.320000	Sound 77
86.340000	86.380000	Sound 78
86.400000	86.430000	Sound 79
86.450000	86.540000	Sound 80
86.560000	88.590000	Sound 81
88.610000	89.090000	Sound 82
89.110000	97.620000	Sound 83
