0.160000	15.730000	Sound 01
15.750000	17.090000	Sound 02
17.110000	27.910000	Sound 03
27.940000	113.940000	Sound 04
113.980000	116.460000	Sound 05
116.480000	117.710000	Sound 06
117.730000	117.740000	Sound 07
117.770000	117.870000	Sound 08
117.890000	118.180000	Sound 09
118.200000	118.210000	Sound 10
118.240000	126.510000	Sound 11
126.530000	132.340000	Sound 12
132.360000	132.760000	Sound 13
132.780000	133.280000	Sound 14
133.310000	135.120000	Sound 15
135.140000	135.380000	Sound 16
135.410000	135.660000	Sound 17
135.680000	137.140000	Sound 18
137.170000	137.420000	Sound 19
137.440000	137.460000	Sound 20
137.490000	137.550000	Sound 21
137.570000	137.600000	Sound 22
137.620000	137.720000	Sound 23
137.750000	137.930000	Sound 24
137.950000	138.020000	Sound 25
138.040000	138.590000	Sound 26
138.610000	138.830000	Sound 27
138.850000	138.880000	Sound 28
138.900000	139.130000	Sound 29
139.150000	139.190000	Sound 30
139.220000	139.810000	Sound 31
139.840000	139.950000	Sound 32
140.000000	140.070000	Sound 33
140.110000	140.120000	Sound 34
140.150000	140.280000	Sound 35
140.300000	141.290000	Sound 36
141.330000	141.480000	Sound 37
141.710000	141.720000	Sound 38
141.820000	141.830000	Sound 39
141.850000	141.860000	Sound 40
141.890000	141.940000	Sound 41
141.960000	142.020000	Sound 42
142.050000	142.060000	Sound 43
142.080000	145.460000	Sound 44
