0.070000	21.040000	Sound 01
21.070000	21.150000	Sound 02
21.300000	49.060000	Sound 03
49.090000	53.600000	Sound 04
53.630000	53.650000	Sound 05
53.670000	53.730000	Sound 06
53.790000	72.020000	Sound 07
72.060000	72.080000	Sound 08
72.110000	72.120000	Sound 09
72.140000	72.160000	Sound 10
72.180000	93.710000	Sound 11
93.730000	96.990000	Sound 12
97.020000	97.040000	Sound 13
97.080000	97.380000	Sound 14
97.400000	101.610000	Sound 15
101.630000	111.390000	Sound 16
111.410000	117.440000	Sound 17
117.460000	117.470000	Sound 18
117.490000	117.520000	Sound 19
117.610000	117.620000	Sound 20
117.740000	118.530000	Sound 21
118.640000	125.560000	Sound 22
125.590000	125.630000	Sound 23
125.660000	125.720000	Sound 24
125.740000	127.240000	Sound 25
127.260000	165.040000	Sound 26
165.070000	165.120000	Sound 27
165.140000	165.160000	Sound 28
165.180000	165.280000	Sound 29
