0.170000	14.370000	Sound 01
14.390000	14.410000	Sound 02
14.430000	14.440000	Sound 03
14.470000	18.840000	Sound 04
18.980000	29.220000	Sound 05
29.240000	43.940000	Sound 06
43.960000	46.500000	Sound 07
46.520000	51.910000	Sound 08
51.930000	55.580000	Sound 09
55.610000	57.740000	Sound 10
57.760000	57.790000	Sound 11
57.810000	58.020000	Sound 12
58.040000	58.050000	Sound 13
58.080000	63.100000	Sound 14
63.120000	71.330000	Sound 15
71.350000	71.360000	Sound 16
71.390000	73.320000	Sound 17
73.370000	91.200000	Sound 18
91.300000	92.380000	Sound 19
92.420000	92.440000	Sound 20
92.460000	92.510000	Sound 21
92.530000	102.780000	Sound 22
102.810000	102.820000	Sound 23
102.850000	102.860000	Sound 24
102.880000	103.000000	Sound 25
103.020000	103.340000	Sound 26
103.370000	103.380000	Sound 27
103.480000	104.120000	Sound 28
104.190000	106.440000	Sound 29
106.500000	109.020000	Sound 30
109.090000	110.030000	Sound 31
110.130000	110.970000	Sound 32
110.990000	112.350000	Sound 33
112.370000	112.380000	Sound 34
112.410000	112.780000	Sound 35
112.870000	113.670000	Sound 36
113.690000	113.780000	Sound 37
113.800000	117.670000	Sound 38
117.870000	117.930000	Sound 39
117.980000	118.070000	Sound 40
118.090000	118.220000	Sound 41
118.240000	118.440000	Sound 42
118.460000	119.600000	Sound 43
119.620000	119.630000	Sound 44
119.690000	119.740000	Sound 45
119.820000	121.260000	Sound 46
121.280000	121.970000	Sound 47
122.060000	122.080000	Sound 48
122.110000	124.080000	Sound 49
124.100000	131.270000	Sound 50
131.290000	131.570000	Sound 51
131.600000	132.670000	Sound 52
132.760000	132.900000	Sound 53
132.920000	134.720000	Sound 54
134.740000	145.860000	Sound 55
145.890000	154.610000	Sound 56
154.640000	156.560000	Sound 57
156.620000	156.640000	Sound 58
