0.390000	4.250000	Sound 01
4.520000	4.930000	Sound 02
5.170000	6.570000	Sound 03
7.270000	8.970000	Sound 04
9.270000	9.280000	Sound 05
9.920000	10.460000	Sound 06
11.170000	11.840000	Sound 07
12.910000	14.140000	Sound 08
15.510000	16.480000	Sound 09
18.460000	19.190000	Sound 10
19.910000	20.100000	Sound 11
20.740000	22.160000	Sound 12
22.490000	23.310000	Sound 13
23.780000	24.350000	Sound 14
24.830000	25.050000	Sound 15
25.680000	25.690000	Sound 16
30.000000	34.230000	Sound 17
34.460000	35.360000	Sound 18
36.230000	36.350000	Sound 19
36.810000	37.620000	Sound 20
38.170000	39.800000	Sound 21
40.080000	43.820000	Sound 22
44.320000	54.830000	Sound 23
55.090000	55.600000	Sound 24
55.840000	59.280000	Sound 25
59.720000	61.840000	Sound 26
62.100000	62.110000	Sound 27
62.880000	65.240000	Sound 28
65.740000	71.570000	Sound 29
71.970000	72.030000	Sound 30
72.380000	76.780000	Sound 31
77.040000	78.130000	Sound 32
78.640000	78.960000	Sound 33
79.180000	80.990000	Sound 34
81.280000	82.090000	Sound 35
82.590000	84.480000	Sound 36
84.760000	87.060000	Sound 37
87.320000	88.290000	Sound 38
88.930000	90.670000	Sound 39
90.880000	91.210000	Sound 40
91.500000	92.110000	Sound 41
92.830000	93.710000	Sound 42
94.080000	99.770000	Sound 43
100.030000	102.680000	Sound 44
103.120000	106.030000	Sound 45
106.530000	116.190000	Sound 46
116.410000	117.000000	Sound 47
117.290000	132.240000	Sound 48
132.760000	136.110000	Sound 49
136.320000	137.000000	Sound 50
137.210000	145.630000	Sound 51
145.930000	148.990000	Sound 52
