0.010000	0.020000	Sound 01
0.050000	0.150000	Sound 02
0.170000	0.180000	Sound 03
0.200000	0.250000	Sound 04
0.270000	0.450000	Sound 05
0.490000	0.510000	Sound 06
0.620000	0.630000	Sound 07
0.660000	0.670000	Sound 08
0.760000	0.770000	Sound 09
0.860000	0.870000	Sound 10
1.960000	46.300000	Sound 11
46.320000	46.420000	Sound 12
46.440000	77.980000	Sound 13
78.000000	94.220000	Sound 14
94.250000	158.340000	Sound 15
158.360000	159.530000	Sound 16
159.550000	159.580000	Sound 17
159.610000	189.500000	Sound 18
189.520000	196.970000	Sound 19
197.090000	209.710000	Sound 20
209.730000	227.730000	Sound 21
227.750000	255.720000	Sound 22
255.810000	255.820000	Sound 23
255.870000	284.190000	Sound 24
