0.050000	0.100000	Sound 01
0.190000	18.870000	Sound 02
18.910000	18.940000	Sound 03
18.970000	19.000000	Sound 04
19.050000	19.090000	Sound 05
19.150000	25.510000	Sound 06
25.620000	25.910000	Sound 07
26.200000	27.210000	Sound 08
27.330000	28.380000	Sound 09
28.420000	29.860000	Sound 10
29.900000	29.960000	Sound 11
29.980000	31.290000	Sound 12
31.360000	31.490000	Sound 13
31.530000	31.540000	Sound 14
31.580000	33.130000	Sound 15
33.280000	33.370000	Sound 16
33.430000	45.610000	Sound 17
45.700000	46.370000	Sound 18
46.430000	54.330000	Sound 19
54.350000	54.750000	Sound 20
54.770000	64.480000	Sound 21
64.500000	64.520000	Sound 22
64.540000	64.550000	Sound 23
64.570000	67.120000	Sound 24
67.150000	67.170000	Sound 25
67.190000	67.200000	Sound 26
67.220000	68.240000	Sound 27
68.270000	68.300000	Sound 28
68.320000	71.530000	Sound 29
71.740000	72.460000	Sound 30
72.590000	72.610000	Sound 31
72.730000	72.800000	Sound 32
72.850000	77.350000	Sound 33
77.380000	77.390000	Sound 34
77.410000	77.610000	Sound 35
77.630000	77.710000	Sound 36
77.730000	77.790000	Sound 37
77.870000	77.880000	Sound 38
77.940000	77.950000	Sound 39
77.970000	78.010000	Sound 40
78.050000	79.050000	Sound 41
79.070000	79.090000	Sound 42
79.130000	79.320000	Sound 43
79.400000	80.590000	Sound 44
80.620000	81.720000	Sound 45
81.980000	89.190000	Sound 46
89.470000	91.130000	Sound 47
91.170000	91.290000	Sound 48
91.350000	91.360000	Sound 49
91.430000	92.220000	Sound 50
92.250000	92.580000	Sound 51
92.700000	93.240000	Sound 52
93.280000	97.110000	Sound 53
97.130000	97.170000	Sound 54
97.200000	97.460000	Sound 55
97.480000	97.510000	Sound 56
97.530000	97.580000	Sound 57
97.610000	97.620000	Sound 58
97.700000	107.400000	Sound 59
107.460000	108.160000	Sound 60
108.180000	108.940000	Sound 61
108.960000	110.460000	Sound 62
110.490000	117.930000	Sound 63
117.970000	118.010000	Sound 64
118.100000	118.760000	Sound 65
118.780000	123.780000	Sound 66
123.800000	123.880000	Sound 67
123.940000	128.960000	Sound 68
128.980000	134.050000	Sound 69
134.070000	134.130000	Sound 70
134.150000	134.220000	Sound 71
134.250000	134.340000	Sound 72
134.360000	134.380000	Sound 73
134.400000	134.460000	Sound 74
134.480000	137.100000	Sound 75
137.120000	137.130000	Sound 76
137.170000	137.200000	Sound 77
137.270000	140.820000	Sound 78
140.850000	146.820000	Sound 79
