0.070000	2.290000	Sound 01
2.320000	49.980000	Sound 02
50.040000	50.050000	Sound 03
50.100000	51.590000	Sound 04
51.620000	51.650000	Sound 05
51.800000	51.840000	Sound 06
51.870000	52.980000	Sound 07
53.010000	54.420000	Sound 08
54.500000	54.520000	Sound 09
54.540000	54.550000	Sound 10
54.580000	54.590000	Sound 11
54.650000	54.660000	Sound 12
54.730000	58.190000	Sound 13
58.380000	58.430000	Sound 14
58.480000	59.280000	Sound 15
59.450000	59.460000	Sound 16
59.520000	59.530000	Sound 17
59.560000	59.610000	Sound 18
59.640000	61.220000	Sound 19
61.240000	61.250000	Sound 20
61.340000	61.350000	Sound 21
61.420000	61.430000	Sound 22
61.520000	61.530000	Sound 23
61.550000	63.590000	Sound 24
63.680000	71.930000	Sound 25
71.950000	71.960000	Sound 26
72.000000	72.030000	Sound 27
72.050000	72.080000	Sound 28
72.100000	72.110000	Sound 29
72.130000	94.260000	Sound 30
94.310000	94.320000	Sound 31
94.380000	94.390000	Sound 32
94.410000	94.420000	Sound 33
94.490000	107.300000	Sound 34
107.320000	110.380000	Sound 35
110.410000	121.990000	Sound 36
122.030000	125.360000	Sound 37
125.420000	125.430000	Sound 38
125.530000	125.540000	Sound 39
125.560000	125.570000	Sound 40
125.590000	125.620000	Sound 41
125.680000	127.780000	Sound 42
127.840000	130.440000	Sound 43
130.470000	151.670000	Sound 44
151.690000	158.130000	Sound 45
158.150000	158.200000	Sound 46
158.240000	161.370000	Sound 47
161.530000	161.600000	Sound 48
161.640000	177.350000	Sound 49
