0.000000	153.530000	Sound 01
153.570000	155.720000	Sound 02
155.740000	157.090000	Sound 03
157.160000	194.720000	Sound 04
194.740000	195.630000	Sound 05
195.680000	195.710000	Sound 06
195.730000	195.850000	Sound 07
195.910000	197.260000	Sound 08
197.280000	213.820000	Sound 09
213.840000	214.150000	Sound 10
214.170000	215.400000	Sound 11
215.420000	216.370000	Sound 12
216.400000	216.440000	Sound 13
216.460000	216.540000	Sound 14
216.570000	216.740000	Sound 15
216.760000	216.910000	Sound 16
216.930000	222.980000	Sound 17
223.000000	223.180000	Sound 18
223.200000	223.790000	Sound 19
223.810000	224.630000	Sound 20
224.650000	224.820000	Sound 21
224.840000	224.860000	Sound 22
224.880000	224.930000	Sound 23
224.950000	225.020000	Sound 24
225.040000	225.660000	Sound 25
225.680000	226.750000	Sound 26
226.770000	227.380000	Sound 27
227.400000	227.440000	Sound 28
227.460000	227.480000	Sound 29
227.510000	227.890000	Sound 30
227.910000	228.130000	Sound 31
228.150000	228.650000	Sound 32
228.670000	228.880000	Sound 33
228.900000	228.980000	Sound 34
229.050000	229.060000	Sound 35
